date,product_code,customer_code,sold_quantity
01-01-2025,CRIC1BA87E,90002013,139
01-01-2025,CRIC7633A6,90002013,763
01-01-2025,CRIC8B52CE,90002013,782
01-01-2025,CRIC538334,90002013,408
01-01-2025,CRIC385D92,90002013,374
01-01-2025,CRICF950D4,90002013,308
01-01-2025,CRIC16E55F,90002013,840
01-01-2025,CRIC02DA3C,90002013,162
01-01-2025,CRIC98DB22,90002013,948
01-01-2025,CRICCE879E,90002013,148
01-01-2025,CRIC372046,90002013,641
01-01-2025,CRICF6D4C2,90002013,965
01-01-2025,CRIC7270D1,90002013,813
01-01-2025,CRIC64B186,90002013,830
01-01-2025,CRIC2841E6,90002013,911
01-01-2025,CRIC2101AF,90002013,824
01-01-2025,CRICDB62E7,90002013,861
01-01-2025,CRICA7A3B4,90002013,470
01-01-2025,CRICD69383,90002013,620
01-01-2025,CRIC97883A,90002013,462
01-01-2025,CRIC55A6B5,90002013,406
01-01-2025,CRIC7A3D0A,90002013,699
01-01-2025,CRIC76C189,90002013,204
01-01-2025,CRIC8DF8D8,90002013,620
01-01-2025,CRIC19DC2D,90002013,651
01-01-2025,CRICAEA857,90002013,1015
01-01-2025,CRIC55BF8F,90002013,424
01-01-2025,CRICA76614,90002013,268
01-01-2025,CRIC2D7B61,90002013,747
01-01-2025,CRICC6150F,90002013,235
01-01-2025,CYCLDE0772,90002013,668
01-01-2025,CYCLBD7368,90002013,924
01-01-2025,CYCL9F921D,90002013,458
01-01-2025,CYCL8D32DD,90002013,589
01-01-2025,CYCL903AF1,90002013,603
01-01-2025,CYCLB9F510,90002013,680
01-01-2025,CYCL3A3BA9,90002013,287
01-01-2025,CYCL28EDD2,90002013,495
01-01-2025,FISH731A02,90002013,829
01-01-2025,FISH8CF49F,90002013,121
01-01-2025,FISH6AC780,90002013,755
01-01-2025,FISHC4F1E3,90002013,327
01-01-2025,FISH9C6E1A,90002013,255
01-01-2025,FISH9DCA51,90002013,584
01-01-2025,FISHA6E17F,90002013,744
01-01-2025,FOOTDA10C6,90002013,762
01-01-2025,FOOT8B25BD,90002013,407
01-01-2025,FOOTBCD3A9,90002013,181
01-01-2025,FOOTC865F3,90002013,157
01-01-2025,FOOT9DB3E4,90002013,313
01-01-2025,FOOTB533BF,90002013,426
01-01-2025,FOOT80D996,90002013,818
01-01-2025,FOOT0CD3DE,90002013,480
01-01-2025,FOOT528FB5,90002013,820
01-01-2025,FOOT86D9A9,90002013,692
01-01-2025,FOOT0E544D,90002013,220
01-01-2025,FOOTF63A17,90002013,634
01-01-2025,FOOT93E2C6,90002013,759
01-01-2025,FOOT2BAAAD,90002013,495
01-01-2025,FOOT9B3291,90002013,539
01-01-2025,FOOT7DA9E9,90002013,415
01-01-2025,FOOT6681B1,90002013,558
01-01-2025,FOOT2271DD,90002013,143
01-01-2025,FOOT614FC7,90002013,621
01-01-2025,FOOT41CE85,90002013,269
01-01-2025,FOOTC136F5,90002013,327
01-01-2025,FOOTBF1E0A,90002013,199
01-01-2025,FOOTDD733E,90002013,352
01-01-2025,FOOTCC8143,90002013,132
01-01-2025,FOOTE19E1A,90002013,686
01-01-2025,FOOT3DC7AC,90002013,797
01-01-2025,FOOTE1C418,90002013,400
01-01-2025,FOOT595ABB,90002013,194
01-01-2025,FOOTB792C1,90002013,438
01-01-2025,FOOT5F7FD6,90002013,111
01-01-2025,FOOT347728,90002013,157
01-01-2025,FOOTFD98D3,90002013,841
01-01-2025,FOOT75A7DE,90002013,762
01-01-2025,FOOT5FB337,90002013,167
01-01-2025,FOOT7EB7BC,90002013,82
01-01-2025,FOOT17860D,90002013,29
01-01-2025,FOOT63FDD7,90002013,32
01-01-2025,FOOTFCA276,90002013,61
01-01-2025,FOOTD3B001,90002013,48
01-01-2025,FOOT65813B,90002013,45
01-01-2025,FOOT4A3199,90002013,10
01-01-2025,FOOTFA6CB6,90002013,21
01-01-2025,FOOT424157,90002013,48
01-01-2025,FOOT67945A,90002013,52
01-01-2025,FOOTAB35F3,90002013,73
01-01-2025,FOOT489639,90002013,63
01-01-2025,FOOT49D279,90002013,24
01-01-2025,HNDLA1722E,90002013,68
01-01-2025,HNDL03C073,90002013,18
01-01-2025,HNDL9B1B7D,90002013,80
01-01-2025,HNDLB5AAA4,90002013,82
01-01-2025,HNDLCD10B6,90002013,72
01-01-2025,HIKA1D299,90002013,14
01-01-2025,HIK8D130E,90002013,11
01-01-2025,HIK551B1C,90002013,22
01-01-2025,HIKC3460C,90002013,34
01-01-2025,HIKF7229D,90002013,20
01-01-2025,HIK070F0B,90002013,9
01-01-2025,HIKCAC6DD,90002013,30
01-01-2025,HIK77A350,90002013,17
01-01-2025,HIK1EDFAB,90002013,28
01-01-2025,HIK36B5E7,90002013,25
01-01-2025,HIK3D8B94,90002013,8
01-01-2025,HIKBE06F0,90002013,31
01-01-2025,HIKD4C3B1,90002013,17
01-01-2025,HIK477AAF,90002013,20
01-01-2025,HIK3DF988,90002013,13
01-01-2025,HIKD36FFD,90002013,29
01-01-2025,HIKFE5678,90002013,14
01-01-2025,HIKF1C8B8,90002013,36
01-01-2025,HIKC8C113,90002013,26
01-01-2025,HIK122A22,90002013,17
01-01-2025,HIKAD4D17,90002013,36
01-01-2025,HORSE77A541,90002013,19
01-01-2025,HORSE2EEE60,90002013,14
01-01-2025,HORSE3B12B0,90002013,32
01-01-2025,HORSEAE5456,90002013,30
01-01-2025,HORSEB0E845,90002013,27
01-01-2025,HORSE63358C,90002013,18
01-01-2025,HORSEEB0E93,90002013,7
01-01-2025,HORSEE8A02C,90002013,17
01-01-2025,HORSE32EC33,90002013,12
01-01-2025,HORSE2CAEAB,90002013,27
01-01-2025,RACKD4E78B,90002013,15
01-01-2025,RACK105320,90002013,10
01-01-2025,RACK66912E,90002013,22
01-01-2025,RACKFDE19F,90002013,7
01-01-2025,RACK435CCD,90002013,24
01-01-2025,RACK3489DB,90002013,21
01-01-2025,RACK82A423,90002013,8
01-01-2025,RACK5D92A1,90002013,24
01-01-2025,RACK69205F,90002013,14
01-01-2025,ROCKC708F5,90002013,15
01-01-2025,ROCKD798F6,90002013,38
01-01-2025,ROCKF69138,90002013,36
01-01-2025,ROCK9DEEFF,90002013,35
01-01-2025,ROCKED21EA,90002013,12
01-01-2025,ROCKCC3BF4,90002013,28
01-01-2025,ROCK0F8FA1,90002013,24
01-01-2025,RUND03BFE,90002013,28
01-01-2025,RUND9B589,90002013,20
01-01-2025,RUN6DCFAC,90002013,8
01-01-2025,RUN1AB696,90002013,21
01-01-2025,RUN4820EF,90002013,11
01-01-2025,RUN339949,90002013,8
01-01-2025,RUN10A073,90002013,24
01-01-2025,RUNB90BB2,90002013,25
01-01-2025,RUN785BD8,90002013,11
01-01-2025,RUN51B03C,90002013,6
01-01-2025,RUN1D0017,90002013,26
01-01-2025,RUN192A50,90002013,10
01-01-2025,RUN5C06BF,90002013,14
01-01-2025,RUNEBBF53,90002013,27
01-01-2025,RUN907813,90002013,22
01-01-2025,SKATCB097A,90002013,8
01-01-2025,SKAT407D01,90002013,24
01-01-2025,SKAT8BFE91,90002013,17
01-01-2025,SKAT47003B,90002013,7
01-01-2025,SKAT24B8F2,90002013,28
01-01-2025,SKAT8A94D3,90002013,27
01-01-2025,SKATC23D72,90002013,9
01-01-2025,SQUA4C7DCE,90002013,17
01-01-2025,SQUA99D795,90002013,20
01-01-2025,SQUA160B6F,90002013,14
01-01-2025,SQUAA3B44A,90002013,24
01-01-2025,SQUA84B377,90002013,6
01-01-2025,SQUA732DF1,90002013,16
01-01-2025,SQUA22F29D,90002013,5
01-01-2025,SQUA82575A,90002013,13
01-01-2025,SURF56D4BF,90002013,4
01-01-2025,SURF2EBCCA,90002013,8
01-01-2025,SURF8627B1,90002013,3
01-01-2025,SURF7A248A,90002013,5
01-01-2025,SURF60F2D1,90002013,4
01-01-2025,SURFE9DE14,90002013,15
01-01-2025,SURFEB883D,90002013,7
01-01-2025,SURFF237F1,90002013,15
01-01-2025,SURF69CACC,90002013,8
01-01-2025,SWIM8BE666,90002013,9
01-01-2025,SWIM0619EB,90002013,13
01-01-2025,SWIM38D257,90002013,7
01-01-2025,SWIM814E22,90002013,16
01-01-2025,SWIMAEF4F3,90002013,8
01-01-2025,SWIMCA28CC,90002013,7
01-01-2025,SWIM3B2B99,90002013,10
01-01-2025,SWIM4F5CDD,90002013,6
01-01-2025,SWIMB4058D,90002013,16
01-01-2025,SWIM139E14,90002013,17
01-01-2025,SWIME2E04A,90002013,9
01-01-2025,SWIMBAC8EE,90002013,11
01-01-2025,SWIM2785E8,90002013,12
01-01-2025,SWIM8D675F,90002013,7
01-01-2025,SWIM98EEF3,90002013,8
01-01-2025,SWIM9CB0C3,90002013,12
01-01-2025,SWIM3BD53D,90002013,16
01-01-2025,SWIM684A76,90002013,16
01-01-2025,SWIM1E7A6B,90002013,9
01-01-2025,TTEN18B609,90002013,4
01-01-2025,TTEND5F06B,90002013,14
01-01-2025,TTENB506A5,90002013,10
01-01-2025,TTEND35118,90002013,14
01-01-2025,TTEN658069,90002013,13
01-01-2025,TTEN204A0C,90002013,9
01-01-2025,TTEN99E28C,90002013,26
01-01-2025,TTENE352A9,90002013,17
01-01-2025,GAMES600C68,90002013,24
01-01-2025,GAMES594E41,90002013,14
01-01-2025,GAMES78D8F4,90002013,26
01-01-2025,GAMES7519A2,90002013,11
01-01-2025,TENN8CF37E,90002013,4
01-01-2025,TENNE19233,90002013,4
01-01-2025,TENN6E46CF,90002013,2
01-01-2025,TENN6AD4AC,90002013,1
01-01-2025,TENNDCCD5A,90002013,5
01-01-2025,TENN514228,90002013,4
01-01-2025,TENN0CFFE7,90002013,3
01-01-2025,TENN391CEF,90002013,5
01-01-2025,TENN151AB9,90002013,5
01-01-2025,TENN3F4E67,90002013,2
01-01-2025,TENNF49374,90002013,3
01-01-2025,TENN0B614F,90002013,3
01-01-2025,TENN4AEBA0,90002013,4
01-01-2025,TENN506041,90002013,4
01-01-2025,VOLLD0506F,90002013,439
01-01-2025,VOLLC5F036,90002013,551
01-01-2025,VOLLA6AAB1,90002013,763
01-01-2025,VOLLF5D4E6,90002013,826
01-01-2025,VOLLEEC6A4,90002013,349
01-01-2025,VOLL56AE91,90002013,370
01-01-2025,VOLLDDFCD0,90002013,795
01-01-2025,VOLL4B8018,90002013,526
01-01-2025,WLFT9CBF85,90002013,693
01-01-2025,WLFTB0B8BE,90002013,304
01-01-2025,WLFT5DC367,90002013,799
01-01-2025,WLFT1704AC,90002013,295
01-01-2025,WLFT053057,90002013,1021
01-01-2025,WLFTB7DF2B,90002013,1401
01-01-2025,WLFT52B261,90002013,876
01-01-2025,WLFT296A48,90002013,510
01-01-2025,WLFT7AD84A,90002013,1591
01-01-2025,YOGA19401E,90002013,249
01-01-2025,YOGACE3F89,90002013,446
01-01-2025,YOGA4680D3,90002013,575
01-01-2025,YOGA1B22A2,90002013,590
01-01-2025,YOGA6FA844,90002013,350
01-01-2025,YOGAA7E602,90002013,433
01-01-2025,YOGA46952D,90002013,91
01-01-2025,YOGA80ED66,90002013,265
01-01-2025,YOGA465ABE,90002013,657
01-01-2025,ARCHDDE20D,90002014,112
01-01-2025,ARCH158F41,90002014,181
01-01-2025,ARCHAFF0E4,90002014,123
01-01-2025,ARCH6B94F7,90002014,78
01-01-2025,ARCH5D1FE7,90002014,118
01-01-2025,ARCH7B49A9,90002014,172
01-01-2025,ARCH497D34,90002014,195
01-01-2025,ARCHE71D79,90002014,125
01-01-2025,ARCHDD8749,90002014,169
01-01-2025,BADMC045D4,90002014,175
01-01-2025,BADM4BAB38,90002014,147
01-01-2025,BADMDC6AB1,90002014,144
01-01-2025,BADM50C510,90002014,162
01-01-2025,BADM2459FB,90002014,127
01-01-2025,BADMDA1B05,90002014,166
01-01-2025,BADM376040,90002014,52
01-01-2025,BADM03A202,90002014,76
01-01-2025,BADME151E6,90002014,163
01-01-2025,BADMDA5EC8,90002014,122
01-01-2025,BADM48A260,90002014,109
01-01-2025,BADM8FFE12,90002014,66
01-01-2025,BADM1B8332,90002014,179
01-01-2025,BADM7E90FB,90002014,64
01-01-2025,BASK7F5383,90002014,99
01-01-2025,BASKEE612D,90002014,83
01-01-2025,BASK4C69DF,90002014,75
01-01-2025,BASK9E4294,90002014,119
01-01-2025,BASKEE32E4,90002014,175
01-01-2025,BASKE57A19,90002014,38
01-01-2025,BASK728A58,90002014,178
01-01-2025,BASKED86BF,90002014,45
01-01-2025,BASK32528E,90002014,75
01-01-2025,BASK984F74,90002014,69
01-01-2025,BOX8606F7,90002014,110
01-01-2025,BOXD26891,90002014,102
01-01-2025,BOX17AD9F,90002014,60
01-01-2025,BOXB9DCC6,90002014,76
01-01-2025,BOX3DC0E4,90002014,176
01-01-2025,BOX381514,90002014,34
01-01-2025,CAMP24F868,90002014,134
01-01-2025,CAMPA3B110,90002014,201
01-01-2025,CAMPEE1159,90002014,176
01-01-2025,CAMP7A5E65,90002014,80
01-01-2025,CAMP69AF0F,90002014,191
01-01-2025,CAMP10C410,90002014,22
01-01-2025,CAMPECAADE,90002014,68
01-01-2025,CAMPF24336,90002014,150
01-01-2025,CAMPE624C8,90002014,199
01-01-2025,CAMP11E3FA,90002014,56
01-01-2025,CAMPCB6B05,90002014,98
01-01-2025,CAMPDFA679,90002014,30
01-01-2025,CAMP4005E6,90002014,84
01-01-2025,CAMPD5615D,90002014,204
01-01-2025,CRICA1EEE0,90002014,178
01-01-2025,CRIC7723F0,90002014,97
01-01-2025,CRIC97BE68,90002014,134
01-01-2025,CRIC6888B0,90002014,111
01-01-2025,CRICE4E9A2,90002014,80
01-01-2025,CRIC670481,90002014,34
01-01-2025,CRICCCD675,90002014,113
01-01-2025,CRIC05FECB,90002014,125
01-01-2025,CRIC681856,90002014,22
01-01-2025,CRICBBFD56,90002014,30
01-01-2025,CRIC57FB52,90002014,36
01-01-2025,CRIC294CD6,90002014,89
01-01-2025,CRIC892BAA,90002014,115
01-01-2025,CRIC2AE4DF,90002014,131
01-01-2025,CRICC0D928,90002014,78
01-01-2025,CRIC341BC8,90002014,65
01-01-2025,CRICB9EBFF,90002014,60
01-01-2025,CRIC5B2A0F,90002014,72
01-01-2025,CRIC2D3CF5,90002014,101
01-01-2025,CRICC6CF02,90002014,137
01-01-2025,CRICA7893F,90002014,132
01-01-2025,CRICA5001D,90002014,14
01-01-2025,CRIC1FC74E,90002014,578
01-01-2025,CRIC905F1B,90002014,670
01-01-2025,CRIC35B3C7,90002014,703
01-01-2025,CRIC462BA5,90002014,472
01-01-2025,CRICBDB8DA,90002014,416
01-01-2025,CRIC1BA87E,90002014,381
01-01-2025,CRIC7633A6,90002014,628
01-01-2025,CRIC8B52CE,90002014,830
01-01-2025,CRIC538334,90002014,701
01-01-2025,CRIC385D92,90002014,639
01-01-2025,CRICF950D4,90002014,183
01-01-2025,CRIC16E55F,90002014,480
01-01-2025,CRIC02DA3C,90002014,470
01-01-2025,CRIC98DB22,90002014,1011
01-01-2025,CRICCE879E,90002014,539
01-01-2025,CRIC372046,90002014,287
01-01-2025,CRICF6D4C2,90002014,200
01-01-2025,CRIC7270D1,90002014,899
01-01-2025,CRIC64B186,90002014,493
01-01-2025,CRIC2841E6,90002014,256
01-01-2025,CRIC2101AF,90002014,551
01-01-2025,CRICDB62E7,90002014,431
01-01-2025,CRICA7A3B4,90002014,160
01-01-2025,CRICD69383,90002014,940
01-01-2025,CRIC97883A,90002014,822
01-01-2025,CRIC55A6B5,90002014,911
01-01-2025,CRIC7A3D0A,90002014,275
01-01-2025,CRIC76C189,90002014,601
01-01-2025,CRIC8DF8D8,90002014,474
01-01-2025,CRIC19DC2D,90002014,393
01-01-2025,CRICAEA857,90002014,919
01-01-2025,CRIC55BF8F,90002014,391
01-01-2025,CRICA76614,90002014,951
01-01-2025,CRIC2D7B61,90002014,358
01-01-2025,CRICC6150F,90002014,736
01-01-2025,CYCLDE0772,90002014,593
01-01-2025,CYCLBD7368,90002014,433
01-01-2025,CYCL9F921D,90002014,813
01-01-2025,CYCL8D32DD,90002014,1000
01-01-2025,CYCL903AF1,90002014,458
01-01-2025,CYCLB9F510,90002014,609
01-01-2025,CYCL3A3BA9,90002014,973
01-01-2025,CYCL28EDD2,90002014,347
01-01-2025,FISH731A02,90002014,604
01-01-2025,FISH8CF49F,90002014,848
01-01-2025,FISH6AC780,90002014,444
01-01-2025,FISHC4F1E3,90002014,570
01-01-2025,FISH9C6E1A,90002014,644
01-01-2025,FISH9DCA51,90002014,299
01-01-2025,FISHA6E17F,90002014,488
01-01-2025,FOOTDA10C6,90002014,644
01-01-2025,FOOT8B25BD,90002014,197
01-01-2025,FOOTBCD3A9,90002014,459
01-01-2025,FOOTC865F3,90002014,760
01-01-2025,FOOT9DB3E4,90002014,591
01-01-2025,FOOTB533BF,90002014,644
01-01-2025,FOOT80D996,90002014,215
01-01-2025,FOOT0CD3DE,90002014,225
01-01-2025,FOOT528FB5,90002014,334
01-01-2025,FOOT86D9A9,90002014,521
01-01-2025,FOOT0E544D,90002014,577
01-01-2025,FOOTF63A17,90002014,396
01-01-2025,FOOT93E2C6,90002014,190
01-01-2025,FOOT2BAAAD,90002014,180
01-01-2025,FOOT9B3291,90002014,95
01-01-2025,FOOT7DA9E9,90002014,361
01-01-2025,FOOT6681B1,90002014,125
01-01-2025,FOOT2271DD,90002014,503
01-01-2025,FOOT614FC7,90002014,356
01-01-2025,FOOT41CE85,90002014,461
01-01-2025,FOOTC136F5,90002014,396
01-01-2025,FOOTBF1E0A,90002014,493
01-01-2025,FOOTDD733E,90002014,385
01-01-2025,FOOTCC8143,90002014,692
01-01-2025,FOOTE19E1A,90002014,581
01-01-2025,FOOT3DC7AC,90002014,195
01-01-2025,FOOTE1C418,90002014,392
01-01-2025,FOOT595ABB,90002014,625
01-01-2025,FOOTB792C1,90002014,329
01-01-2025,FOOT5F7FD6,90002014,799
01-01-2025,FOOT347728,90002014,220
01-01-2025,FOOTFD98D3,90002014,183
01-01-2025,FOOT75A7DE,90002014,216
01-01-2025,FOOT5FB337,90002014,120
01-01-2025,FOOT7EB7BC,90002014,31
01-01-2025,FOOT17860D,90002014,43
01-01-2025,FOOT63FDD7,90002014,9
01-01-2025,FOOTFCA276,90002014,84
01-01-2025,FOOTD3B001,90002014,61
01-01-2025,FOOT65813B,90002014,11
01-01-2025,FOOT4A3199,90002014,33
01-01-2025,FOOTFA6CB6,90002014,11
01-01-2025,FOOT424157,90002014,9
01-01-2025,FOOT67945A,90002014,51
01-01-2025,FOOTAB35F3,90002014,68
01-01-2025,FOOT489639,90002014,22
01-01-2025,FOOT49D279,90002014,48
01-01-2025,HNDLA1722E,90002014,84
01-01-2025,HNDL03C073,90002014,82
01-01-2025,HNDL9B1B7D,90002014,15
01-01-2025,HNDLB5AAA4,90002014,85
01-01-2025,HNDLCD10B6,90002014,16
01-01-2025,HIKA1D299,90002014,83
01-01-2025,HIK8D130E,90002014,9
01-01-2025,HIK551B1C,90002014,15
01-01-2025,HIKC3460C,90002014,11
01-01-2025,HIKF7229D,90002014,32
01-01-2025,HIK070F0B,90002014,20
01-01-2025,HIKCAC6DD,90002014,36
01-01-2025,HIK77A350,90002014,32
01-01-2025,HIK1EDFAB,90002014,34
01-01-2025,HIK36B5E7,90002014,39
01-01-2025,HIK3D8B94,90002014,15
01-01-2025,HIKBE06F0,90002014,24
01-01-2025,HIKD4C3B1,90002014,25
01-01-2025,HIK477AAF,90002014,39
01-01-2025,HIK3DF988,90002014,35
01-01-2025,HIKD36FFD,90002014,11
01-01-2025,HIKFE5678,90002014,15
01-01-2025,HIKF1C8B8,90002014,31
01-01-2025,HIKC8C113,90002014,37
01-01-2025,HIK122A22,90002014,13
01-01-2025,HIKAD4D17,90002014,7
01-01-2025,HORSE77A541,90002014,29
01-01-2025,HORSE2EEE60,90002014,36
01-01-2025,HORSE3B12B0,90002014,22
01-01-2025,HORSEAE5456,90002014,32
01-01-2025,HORSEB0E845,90002014,19
01-01-2025,HORSE63358C,90002014,29
01-01-2025,HORSEEB0E93,90002014,40
01-01-2025,HORSEE8A02C,90002014,26
01-01-2025,HORSE32EC33,90002014,39
01-01-2025,HORSE2CAEAB,90002014,40
01-01-2025,RACKD4E78B,90002014,39
01-01-2025,RACK105320,90002014,13
01-01-2025,RACK66912E,90002014,30
01-01-2025,RACKFDE19F,90002014,38
01-01-2025,RACK435CCD,90002014,30
01-01-2025,RACK3489DB,90002014,30
01-01-2025,RACK82A423,90002014,24
01-01-2025,RACK5D92A1,90002014,14
01-01-2025,RACK69205F,90002014,30
01-01-2025,ROCKC708F5,90002014,16
01-01-2025,ROCKD798F6,90002014,16
01-01-2025,ROCKF69138,90002014,23
01-01-2025,ROCK9DEEFF,90002014,36
01-01-2025,ROCKED21EA,90002014,35
01-01-2025,ROCKCC3BF4,90002014,14
01-01-2025,ROCK0F8FA1,90002014,32
01-01-2025,RUND03BFE,90002014,23
01-01-2025,RUND9B589,90002014,24
01-01-2025,RUN6DCFAC,90002014,26
01-01-2025,RUN1AB696,90002014,13
01-01-2025,RUN4820EF,90002014,12
01-01-2025,RUN339949,90002014,26
01-01-2025,RUN10A073,90002014,17
01-01-2025,RUNB90BB2,90002014,20
01-01-2025,RUN785BD8,90002014,18
01-01-2025,RUN51B03C,90002014,22
01-01-2025,RUN1D0017,90002014,11
01-01-2025,RUN192A50,90002014,23
01-01-2025,RUN5C06BF,90002014,6
01-01-2025,RUNEBBF53,90002014,27
01-01-2025,RUN907813,90002014,22
01-01-2025,SKATCB097A,90002014,5
01-01-2025,SKAT407D01,90002014,28
01-01-2025,SKAT8BFE91,90002014,21
01-01-2025,SKAT47003B,90002014,16
01-01-2025,SKAT24B8F2,90002014,19
01-01-2025,SKAT8A94D3,90002014,20
01-01-2025,SKATC23D72,90002014,6
01-01-2025,SQUA4C7DCE,90002014,19
01-01-2025,SQUA99D795,90002014,19
01-01-2025,SQUA160B6F,90002014,9
01-01-2025,SQUAA3B44A,90002014,26
01-01-2025,SQUA84B377,90002014,13
01-01-2025,SQUA732DF1,90002014,17
01-01-2025,SQUA22F29D,90002014,13
01-01-2025,SQUA82575A,90002014,17
01-01-2025,SURF56D4BF,90002014,17
01-01-2025,SURF2EBCCA,90002014,10
01-01-2025,SURF8627B1,90002014,7
01-01-2025,SURF7A248A,90002014,10
01-01-2025,SURF60F2D1,90002014,17
01-01-2025,SURFE9DE14,90002014,8
01-01-2025,SURFEB883D,90002014,10
01-01-2025,SURFF237F1,90002014,16
01-01-2025,SURF69CACC,90002014,8
01-01-2025,SWIM8BE666,90002014,4
01-01-2025,SWIM0619EB,90002014,16
01-01-2025,SWIM38D257,90002014,14
01-01-2025,SWIM814E22,90002014,10
01-01-2025,SWIMAEF4F3,90002014,15
01-01-2025,SWIMCA28CC,90002014,7
01-01-2025,SWIM3B2B99,90002014,15
01-01-2025,SWIM4F5CDD,90002014,8
01-01-2025,SWIMB4058D,90002014,16
01-01-2025,SWIM139E14,90002014,16
01-01-2025,SWIME2E04A,90002014,16
01-01-2025,SWIMBAC8EE,90002014,6
01-01-2025,SWIM2785E8,90002014,5
01-01-2025,SWIM8D675F,90002014,12
01-01-2025,SWIM98EEF3,90002014,10
01-01-2025,SWIM9CB0C3,90002014,16
01-01-2025,SWIM3BD53D,90002014,15
01-01-2025,SWIM684A76,90002014,7
01-01-2025,SWIM1E7A6B,90002014,5
01-01-2025,TTEN18B609,90002014,13
01-01-2025,TTEND5F06B,90002014,16
01-01-2025,TTENB506A5,90002014,8
01-01-2025,TTEND35118,90002014,12
01-01-2025,TTEN658069,90002014,10
01-01-2025,TTEN204A0C,90002014,15
01-01-2025,TTEN99E28C,90002014,11
01-01-2025,TTENE352A9,90002014,23
01-01-2025,GAMES600C68,90002014,25
01-01-2025,GAMES594E41,90002014,12
01-01-2025,GAMES78D8F4,90002014,17
01-01-2025,GAMES7519A2,90002014,16
01-01-2025,TENN8CF37E,90002014,4
01-01-2025,TENNE19233,90002014,3
01-01-2025,TENN6E46CF,90002014,5
01-01-2025,TENN6AD4AC,90002014,6
01-01-2025,TENNDCCD5A,90002014,3
01-01-2025,TENN514228,90002014,4
01-01-2025,TENN0CFFE7,90002014,2
01-01-2025,TENN391CEF,90002014,5
01-01-2025,TENN151AB9,90002014,3
01-01-2025,TENN3F4E67,90002014,1
01-01-2025,TENNF49374,90002014,3
01-01-2025,TENN0B614F,90002014,5
01-01-2025,TENN4AEBA0,90002014,3
01-01-2025,TENN506041,90002014,5
01-01-2025,VOLLD0506F,90002014,726
01-01-2025,VOLLC5F036,90002014,110
01-01-2025,VOLLA6AAB1,90002014,191
01-01-2025,VOLLF5D4E6,90002014,468
01-01-2025,VOLLEEC6A4,90002014,776
01-01-2025,VOLL56AE91,90002014,352
01-01-2025,VOLLDDFCD0,90002014,634
01-01-2025,VOLL4B8018,90002014,106
01-01-2025,WLFT9CBF85,90002014,684
01-01-2025,WLFTB0B8BE,90002014,799
01-01-2025,WLFT5DC367,90002014,116
01-01-2025,WLFT1704AC,90002014,264
01-01-2025,WLFT053057,90002014,275
01-01-2025,WLFTB7DF2B,90002014,521
01-01-2025,WLFT52B261,90002014,1331
01-01-2025,WLFT296A48,90002014,1274
01-01-2025,WLFT7AD84A,90002014,260
01-01-2025,YOGA19401E,90002014,219
01-01-2025,YOGACE3F89,90002014,504
01-01-2025,YOGA4680D3,90002014,73
01-01-2025,YOGA1B22A2,90002014,485
01-01-2025,YOGA6FA844,90002014,166
01-01-2025,YOGAA7E602,90002014,249
01-01-2025,YOGA46952D,90002014,350
01-01-2025,YOGA80ED66,90002014,533
01-01-2025,YOGA465ABE,90002014,485
01-01-2025,ARCHDDE20D,90002015,34
01-01-2025,ARCH158F41,90002015,35
01-01-2025,ARCHAFF0E4,90002015,233
01-01-2025,ARCH6B94F7,90002015,31
01-01-2025,ARCH5D1FE7,90002015,100
01-01-2025,ARCH7B49A9,90002015,236
01-01-2025,ARCH497D34,90002015,128
01-01-2025,ARCHE71D79,90002015,30
01-01-2025,ARCHDD8749,90002015,145
01-01-2025,BADMC045D4,90002015,239
01-01-2025,BADM4BAB38,90002015,141
01-01-2025,BADMDC6AB1,90002015,50
01-01-2025,BADM50C510,90002015,77
01-01-2025,BADM2459FB,90002015,196
01-01-2025,BADMDA1B05,90002015,38
01-01-2025,BADM376040,90002015,43
01-01-2025,BADM03A202,90002015,87
01-01-2025,BADME151E6,90002015,118
01-01-2025,BADMDA5EC8,90002015,133
01-01-2025,BADM48A260,90002015,161
01-01-2025,BADM8FFE12,90002015,100
01-01-2025,BADM1B8332,90002015,101
01-01-2025,BADM7E90FB,90002015,72
01-01-2025,BASK7F5383,90002015,28
01-01-2025,BASKEE612D,90002015,50
01-01-2025,BASK4C69DF,90002015,173
01-01-2025,BASK9E4294,90002015,173
01-01-2025,BASKEE32E4,90002015,190
01-01-2025,BASKE57A19,90002015,133
01-01-2025,BASK728A58,90002015,138
01-01-2025,BASKED86BF,90002015,62
01-01-2025,BASK32528E,90002015,126
01-01-2025,BASK984F74,90002015,107
01-01-2025,BOX8606F7,90002015,183
01-01-2025,BOXD26891,90002015,62
01-01-2025,BOX17AD9F,90002015,64
01-01-2025,BOXB9DCC6,90002015,196
01-01-2025,BOX3DC0E4,90002015,98
01-01-2025,BOX381514,90002015,76
01-01-2025,CAMP24F868,90002015,54
01-01-2025,CAMPA3B110,90002015,58
01-01-2025,CAMPEE1159,90002015,162
01-01-2025,CAMP7A5E65,90002015,62
01-01-2025,CAMP69AF0F,90002015,204
01-01-2025,CAMP10C410,90002015,56
01-01-2025,CAMPECAADE,90002015,180
01-01-2025,CAMPF24336,90002015,136
01-01-2025,CAMPE624C8,90002015,141
01-01-2025,CAMP11E3FA,90002015,42
